Snap_Date,Store_Name,Store_Division,Tool_Brand,Major_Business_Unit,Tool_Category,Expert_Level,Week_Sales_SPT,Annual_Sales_SPT,Supply_Weeks,Week_ID,Year_ID,Series
2022-05-09,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,205744.83,4481465.78,17.26373506,19,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-05-16,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,1000638.85,22648729.91,17.04987365,20,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-05-23,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,347415.91,6929002.63,14.75467405,21,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-05-30,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,185401.57,5093687.59,15.65408622,22,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-06-06,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,193957.68,5287645.27,17.84204552,23,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-06-13,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,315031.06,7885816.94,13.47843518,24,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-06-20,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,205072.86,5676514.98,17.96291304,25,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-06-27,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,214790.66,5891305.64,17.23404107,26,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-07-04,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,191781.22,6083086.86,15.59159556,27,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-07-11,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,964016.37,30000630.63,18.57204286,28,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-07-18,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,196329.96,6476850.25,15.4474826,29,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-07-25,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,908177.75,31894628.02,17.28454694,30,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-08-01,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,954786.01,32849414.03,16.88597779,31,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-08-08,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,317783,10517337.82,13.986784,32,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-08-15,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,845903.51,34587985.58,15.79746458,33,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-08-22,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,140137.69,7236829.28,16.93480073,34,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-08-29,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,312932.96,11461214.35,14.36931649,35,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-09-05,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,136982.89,7507723.52,18.52796382,36,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-09-12,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,833008.78,38102142.25,14.91271621,37,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-09-19,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,325426.95,12410074.16,13.60648638,38,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-09-26,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,880911.94,39890376.63,14.50014783,39,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-10-03,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,295378.35,13030156.55,12.95677628,40,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-10-10,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,308932.46,13339089.01,13.33854643,41,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-10-17,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,901502.25,42487964.2,15.49292313,42,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-10-24,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,849342.68,43337306.88,16.08598141,43,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-10-31,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,301579.08,14286642.75,12.69494252,44,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-11-07,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,309145.75,14595788.5,13.32424177,45,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-11-14,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,245510.5,14841299,10.30852903,46,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-11-21,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,68542.84,8778310.89,16.06881675,47,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-11-28,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,241657.03,15291379.22,12.90720197,48,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-12-05,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,585488.54,47182834.36,19.0629014,49,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-12-12,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,257525.83,15803567.68,14.59997587,50,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-12-19,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,538581.05,48308123.23,19.92363778,51,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2022-12-26,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,74285.46,9181707.92,23.66786518,52,2021,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-01-02,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,456211.12,456211.12,23.64177518,1,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-01-09,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,232726.29,436915.46,17.06628683,2,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-01-16,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,75991.25,226955.54,24.88001624,3,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-01-23,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,237484.39,898431.09,16.16329292,4,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-01-30,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,489513.28,2491903.83,23.14823804,5,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-02-06,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,96304.17,481599.35,23.42584439,6,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-02-13,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,243760.33,1620299.6,14.6882001,7,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-02-20,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,95825.54,672148.79,20.54890163,8,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-02-27,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,254646.24,2120418.52,14.37631662,9,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-03-06,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,599147.58,5576213.64,20.33900399,10,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-03-13,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,609104.48,6185318.12,19.5619768,11,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-03-20,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,628391.69,6813709.81,18.75893636,12,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-03-27,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,262128.32,3162575.94,13.42645463,13,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-04-03,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,624550.41,8061077.45,19.34884497,14,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-04-10,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,255739.74,3671346.96,14.47415704,15,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-04-17,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,124908.82,1670633.33,26.23437015,16,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-04-24,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,152144.27,1822777.6,24.75313846,17,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-05-01,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,144049.43,1966827.03,23.98518789,18,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-05-08,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,144169.94,2110996.97,24.16863453,19,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-05-15,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,266253.37,4979036.42,13.42951981,20,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-05-22,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,250866.21,5229902.63,13.8790487,21,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-05-29,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,247539.48,5477442.11,14.67835689,22,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-06-05,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,150010.03,2695466.78,22.3731166,23,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-06-12,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,572754.59,13935428.03,20.26536677,24,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-06-19,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,133547.56,2959066.21,21.83008968,25,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-06-26,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,144332.33,3103398.54,20.92480847,26,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-07-03,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,143885.77,3247284.31,21.54107134,27,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-07-10,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,257584.86,7001361.67,13.67433019,28,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-07-17,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,247986.68,7249348.35,13.80582274,29,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-07-24,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,251779.83,7501128.18,13.85544723,30,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-07-31,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,146012.68,3791773.5,19.75050769,31,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-08-07,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,558582.92,18488661.72,21.8477488,32,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-08-14,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,257455.58,8270166.64,14.73450049,33,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-08-21,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,257214.58,8527381.22,15.01085523,34,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-08-28,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,129288.76,4310878.42,19.3639202,35,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-09-04,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,565432.67,20783930.42,22.88679384,36,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-09-11,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,254277.65,9276072.34,15.04151583,37,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-09-18,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,118261.91,4676829.65,17.16629283,38,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-09-25,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,127183.11,4804012.76,15.75996812,39,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-10-02,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,112112.52,4916125.28,13.67266916,40,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-10-09,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,595347.3,23727336.25,20.85612816,41,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-10-16,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,581586.82,24308923.07,21.14512406,42,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-10-23,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,261568.18,10793792.71,14.34932706,43,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2023-10-30,Lowes,Power Tools,HILTI,BRU,Accessories,Consumer,594376.34,25502912.11,21.73512493,44,2022,Lowes-Power Tools-HILTI-BRU-Accessories-Consumer
2020-12-15,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,16683.6,2428510.08,22.61556674,50,2019,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2020-12-29,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,15674.09,2461651.32,28.17458452,52,2019,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-01-05,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,15117.56,15117.56,30.13706382,1,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-01-19,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,16176.72,46615.33,23.47672425,3,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-01-26,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,15084.83,61700.16,19.35631091,4,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-02-02,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,15837.04,77537.2,12.67253177,5,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-02-09,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,14471.16,92008.36,12.92992897,6,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-02-16,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,16029.16,108037.52,13.7976612,7,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-02-23,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,15101.22,123138.74,15.12215121,8,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-03-01,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,16941.45,140080.19,24.91141293,9,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-03-08,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,17251.35,157331.54,23.5218682,10,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-03-15,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,17145.35,174476.89,21.80419855,11,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-03-22,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,16553.04,191029.93,20.66848461,12,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-03-29,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,18594.15,209624.08,19.94447614,13,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-04-05,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,19352.45,228976.53,20.40686633,14,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-04-12,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22074.97,251051.5,24.73854539,15,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-04-19,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22763.5,273815,23.79422836,16,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-04-26,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31288.6,305103.6,19.50321786,17,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-05-03,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,32530.54,337634.14,16.22819448,18,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-05-10,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,35059.45,372693.59,13.63860732,19,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-05-17,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33447.2,406140.79,11.72772732,20,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-05-24,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33773.32,439914.11,10.54629444,21,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-05-31,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31025.65,470939.76,9.954241183,22,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-06-07,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,30813.75,501753.51,10.64492155,23,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-06-14,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,29472.33,531225.84,12.16946987,24,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-06-21,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,28835.79,560061.63,11.76256518,25,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-06-28,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,27686.28,587747.91,11.17345538,26,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-07-05,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,28696.54,616444.45,11.03557681,27,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-07-12,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,23197.5,639641.95,12.82126082,28,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-07-19,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,24054.72,663696.67,13.42425417,29,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-07-26,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22957.41,686654.08,13.43428493,30,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-08-02,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22769.78,709423.86,14.2247619,31,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-08-09,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22274.79,731698.65,14.49866903,32,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-08-16,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22123.68,753822.33,14.96273948,33,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-08-23,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22694.19,776516.52,15.81609195,34,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-08-30,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,21359.49,797876.01,15.44552021,35,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-09-06,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,21870.07,819746.08,14.52332407,36,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-09-13,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22707.8,842922.22,13.42173112,37,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-09-20,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,21479.32,864401.54,12.49424214,38,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-09-27,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,21948.63,886350.17,11.22648515,39,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-10-04,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,21854.1,908204.27,11.05722239,40,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-10-11,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22788.2,930992.47,15.76623377,41,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-10-18,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22841.23,953833.7,16.55256352,42,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-10-25,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,27442.39,981276.09,17.23403645,43,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-11-01,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,25671.88,1006947.97,16.35323383,44,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-11-08,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,26783.59,1033731.56,18.09012362,45,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-11-15,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,30224.04,1063955.6,16.3868885,46,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-11-22,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,34062,1098018,14.55616598,47,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-11-29,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31302.27,1129320.2,13.47649811,48,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-12-06,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31029.93,1160350.13,10.01592768,49,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-12-13,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31548.02,1191898.15,11.00552721,50,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-12-20,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,37755.49,1229653.64,10.82698068,51,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2021-12-27,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,32931.55,1262585.19,9.825119886,52,2020,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-01-03,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,29128.06,29128.06,10.10298766,1,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-01-10,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33092.89,62220.95,11.58601695,2,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-01-17,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,32732.8,94953.75,11.20424628,3,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-01-24,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,28426.34,123380.09,10.1820598,4,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-01-31,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,31132.75,154512.84,11.479228,5,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-02-07,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,28097.47,182610.31,10.27391354,6,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-02-14,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,22939.29,205549.6,11.02976411,7,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-02-21,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,30036.77,235586.37,11.01788539,8,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-02-28,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33121.4,268707.77,11.3570916,9,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-03-07,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33102.17,301809.94,9.185745388,10,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-03-14,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33743.63,335553.57,8.0722765,11,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-03-21,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,35807.87,371361.44,8.079630002,12,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-03-28,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,34327.42,405688.86,7.935413137,13,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-04-04,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,25616.51,431305.37,8.641079713,14,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-04-11,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,33863.25,465168.62,9.979559583,15,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-04-18,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,30064.46,495233.08,8.752868491,16,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
2022-04-25,Lowes,Power Tools,Diablo,BRU,Accessories,Consumer,27639.11,522872.19,8.84122173,17,2021,Lowes-Power Tools-Diablo-BRU-Accessories-Consumer
